sample_id,case_id,family,sampling_tag,noise_tag,x_star,y_star,u_obs,v_obs,p_obs,region_id,wall_distance_star,segment_id_raw,xi_section_star,eta_section_star,section_width_star,u_obs_mask,v_obs_mask,p_obs_mask
7606,B-train-3__ip_blunted,bend,section_bands_2,clean,8.18182,7.51104,,,29.8676,1,0.3181800000000001,2,3.5110400000000004,-0.18181999999999987,0.08,0,0,1
7601,B-train-3__ip_blunted,bend,section_bands_2,clean,8.31818,7.51207,,,29.8551,1,0.1818200000000003,2,3.5120699999999996,-0.3181799999999997,0.08,0,0,1
7596,B-train-3__ip_blunted,bend,section_bands_2,clean,8.27273,7.51414,,,29.8303,1,0.2272700000000009,2,3.5141400000000003,-0.27272999999999903,0.08,0,0,1
7617,B-train-3__ip_blunted,bend,section_bands_2,clean,7.95455,7.52861,,,29.6567,1,0.45455,2,3.5286099999999996,0.04544999999999998,0.08,0,0,1
7618,B-train-3__ip_blunted,bend,section_bands_2,clean,7.90909,7.53068,,,29.6319,1,0.4090899999999997,2,3.5306800000000003,0.09091000000000027,0.08,0,0,1
7614,B-train-3__ip_blunted,bend,section_bands_2,clean,7.81818,7.53481,,,29.5822,1,0.3181799999999997,2,3.5348100000000002,0.18182000000000031,0.08,0,0,1
7616,B-train-3__ip_blunted,bend,section_bands_2,clean,8.0,7.53791,,,29.545,1,0.4999999999999998,2,3.53791,2.1663450785857062e-16,0.08,0,0,1
7611,B-train-3__ip_blunted,bend,section_bands_2,clean,7.63636,7.54308,,,29.483,2,0.1363599999999996,2,3.54308,0.3636400000000004,0.08,0,0,1
7609,B-train-3__ip_blunted,bend,section_bands_2,clean,7.59091,7.54515,,,29.4582,2,0.0909099999999998,2,3.5451499999999996,0.4090900000000002,0.08,0,0,1
7610,B-train-3__ip_blunted,bend,section_bands_2,clean,7.54545,7.54722,,,29.4334,2,0.0454499999999995,2,3.5472200000000003,0.45455000000000045,0.08,0,0,1
7621,B-train-3__ip_blunted,bend,section_bands_2,clean,8.27273,7.54929,,,29.4086,1,0.2272700000000009,2,3.54929,-0.27272999999999903,0.08,0,0,1
7628,B-train-3__ip_blunted,bend,section_bands_2,clean,8.18182,7.54929,,,29.4086,1,0.3181800000000001,2,3.54929,-0.18181999999999987,0.08,0,0,1
7630,B-train-3__ip_blunted,bend,section_bands_2,clean,8.13636,7.54929,,,29.4086,1,0.3636400000000004,2,3.54929,-0.1363599999999996,0.08,0,0,1
7629,B-train-3__ip_blunted,bend,section_bands_2,clean,8.09091,7.54929,,,29.4086,1,0.409090000000001,2,3.54929,-0.09090999999999894,0.08,0,0,1
7602,B-train-3__ip_blunted,bend,section_bands_2,clean,8.04545,7.54929,,,29.4086,1,0.4545499999999995,2,3.54929,-0.04545000000000044,0.08,0,0,1
7619,B-train-3__ip_blunted,bend,section_bands_2,clean,7.86364,7.54929,,,29.4086,1,0.3636399999999999,2,3.54929,0.13636000000000004,0.08,0,0,1
7615,B-train-3__ip_blunted,bend,section_bands_2,clean,7.77273,7.54929,,,29.4086,1,0.2727299999999999,2,3.54929,0.22727000000000008,0.08,0,0,1
7613,B-train-3__ip_blunted,bend,section_bands_2,clean,7.72727,7.54929,,,29.4086,1,0.2272699999999996,2,3.54929,0.27273000000000036,0.08,0,0,1
7612,B-train-3__ip_blunted,bend,section_bands_2,clean,7.68182,7.54929,,,29.4086,1,0.1818199999999998,2,3.54929,0.31818000000000013,0.08,0,0,1
7623,B-train-3__ip_blunted,bend,section_bands_2,clean,8.45455,7.55135,,,29.3838,2,0.0454500000000008,2,3.5513500000000002,-0.4545499999999991,0.08,0,0,1
7624,B-train-3__ip_blunted,bend,section_bands_2,clean,8.40909,7.55342,,,29.3589,2,0.0909099999999993,2,3.55342,-0.4090900000000006,0.08,0,0,1
7627,B-train-3__ip_blunted,bend,section_bands_2,clean,8.36364,7.55549,,,29.3341,2,0.13636,2,3.55549,-0.36363999999999996,0.08,0,0,1
7626,B-train-3__ip_blunted,bend,section_bands_2,clean,8.31818,7.55756,,,29.3093,1,0.1818200000000003,2,3.5575599999999996,-0.3181799999999997,0.08,0,0,1
7632,B-train-3__ip_blunted,bend,section_bands_2,clean,8.22727,7.56169,,,29.2597,1,0.2727299999999995,2,3.5616899999999996,-0.22727000000000053,0.08,0,0,1
7620,B-train-3__ip_blunted,bend,section_bands_2,clean,8.0,7.57203,,,29.1357,1,0.4999999999999998,2,3.57203,2.18723755297916e-16,0.08,0,0,1
7642,B-train-3__ip_blunted,bend,section_bands_2,clean,7.95455,7.5741,,,29.1108,1,0.45455,2,3.5740999999999996,0.04544999999999999,0.08,0,0,1
7641,B-train-3__ip_blunted,bend,section_bands_2,clean,7.90909,7.57616,,,29.086,1,0.4090899999999997,2,3.57616,0.09091000000000027,0.08,0,0,1
